id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5633430,Rental unit in Nakano-ku · ★4.79 · 1 bedroom · 1 bed · 1 bath,17736560,タツロウ (Taturo),,Nerima Ku,35.7359,139.63151,Entire home/apt,10091,3,43,2023-05-31,0.43,9,82,4,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第52号
7170836,Home in Katsushika-ku · ★4.93 · 4 bedrooms · 1 bed · 2 baths,37525225,鹰,,Katsushika Ku,35.72358,139.85843,Entire home/apt,25000,2,135,2023-06-22,1.97,3,315,33,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第162号
5641920,Rental unit in Nakano-ku · ★4.78 · 2 bedrooms · 1 bed · 1 bath,17736560,タツロウ (Taturo),,Nakano Ku,35.7348,139.63141,Entire home/apt,10091,3,27,2023-02-28,0.27,9,90,3,Hotels and Inns Business Act | 中野区保健所 |  30中環生環第52号
7217107,Hostel in Kōtō-ku · ★4.50 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,2873,1,305,2023-06-02,3.16,37,120,28,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
5661072,Rental unit in Shinjuku-ku · ★4.40 · 1 bedroom · 3 beds · 1 bath,21504159,Michi,,Shinjuku Ku,35.70035,139.6967,Entire home/apt,16429,2,136,2023-06-07,1.35,21,69,15,M130004190
7227038,Rental unit in Minato-ku · ★4.83 · 1 bedroom · 3 beds · 1 bath,37836517,Akari,,Minato Ku,35.65612,139.73437,Entire home/apt,24214,2,236,2023-06-23,2.43,1,213,22,Hotels and Inns Business Act | 港区みなと保健所 | 30港み生環き第62号
5673677,Home in Setagaya-ku · ★4.98 · 1 bedroom · 2 beds · 1 private bath,15282125,Kanako,,Setagaya Ku,35.66432,139.65839,Private room,9500,6,64,2023-05-28,0.67,2,58,7,
7281726,Guest suite in Machida-shi · ★5.0 · 3 bedrooms · 3 beds · 1 bath,38131090,怜子,,Machida Shi,35.55741,139.45917,Entire home/apt,10000,1,39,2022-12-11,0.50,1,48,3,M130000934
7310511,Hostel in Kōtō-ku · ★4.46 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,2828,1,277,2023-06-09,2.88,37,128,16,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生還き第１０４号
5738050,Home in Ōta-ku · ★4.86 · 1 bedroom · 4 beds · 1 bath,29758027,Chieko,,Ota Ku,35.56976,139.69158,Entire home/apt,5000,3,165,2023-06-14,1.64,1,44,27,Special Economic Zoning Act | 30健生発第10252号
7322455,Rental unit in Hino · ★4.33 · Studio · 2 beds · 1 bath,13088224,Rickie,,Hino Shi,35.66263,139.40793,Entire home/apt,4429,5,24,2023-05-20,0.25,9,275,6,M130006339
5815506,Home in Bunkyo City · ★4.88 · 1 bedroom · 1 shared bath,18289292,武男,,Bunkyo Ku,35.71934,139.76508,Private room,5300,2,42,2023-06-04,0.84,1,139,9,
7349832,Rental unit in Edogawa-ku · ★4.66 · 1 bedroom · 2 beds · 1 bath,37012733,Mariko,,Edogawa Ku,35.70157,139.84156,Entire home/apt,4700,6,73,2023-06-09,0.76,3,25,7,M130006317
5876019,Home in Higashimurayama-shi · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,20307199,Hotaka,,Higashimurayama Shi,35.76544,139.44477,Entire home/apt,15000,5,73,2023-03-27,0.74,3,364,1,M130000492
7353004,Rental unit in Hino-shi · ★4.62 · 1 bedroom · 4 beds · 1 bath,38526810,Yoshi,,Hino Shi,35.68521,139.39257,Entire home/apt,6400,4,34,2023-05-07,0.50,1,341,6,M130008293
5932309,Home in Kita-ku · ★4.69 · 2 bedrooms · 2 beds · 1 bath,30745996,Chie,,Kita Ku,35.74408,139.72525,Entire home/apt,9171,2,233,2023-06-03,2.35,1,84,16,M130000232
7358397,Rental unit in Taito · ★4.97 · 1 bedroom · 2 beds · 1 bath,37545792,Harumi,,Taito Ku,35.70511,139.79276,Entire home/apt,29829,2,183,2023-06-21,1.94,1,53,23,M130002579
5936568,Rental unit in Machida · ★4.49 · 1 bedroom · 1 bed · 1 bath,22038803,Suda,,Machida Shi,35.56134,139.46284,Entire home/apt,4980,5,65,2023-06-08,0.65,1,104,5,M130000362
5949669,Hostel in Kōtō-ku · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,30883070,Takeshi,,Koto Ku,35.68285,139.81551,Private room,6107,1,376,2023-06-13,3.86,37,61,33,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
7370013,Hostel in Kōtō-ku · ★4.61 · 1 bedroom · 2 beds · 1 shared bath,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Private room,5391,1,355,2023-06-07,3.67,37,71,41,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
5963368,Villa in Nerima-ku · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,29681737,文娟,,Nerima Ku,35.7646,139.66835,Private room,8251,1,39,2023-06-02,0.40,6,349,3,
7389965,Hostel in Kōtō-ku · ★4.70 · 1 bedroom · 0 shared baths,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,1655,1,271,2023-06-06,2.82,37,86,19,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
5979941,"Home in Kanamachi, · ★4.82 · 2 bedrooms · 4 beds · 1 shared bath",30840659,Guesthouse,,Katsushika Ku,35.76776,139.86466,Private room,5213,2,33,2023-06-24,0.33,3,42,6,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3209号
7393044,Hostel in Kōtō-ku · ★4.58 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,,Koto Ku,35.68288,139.81552,Shared room,2650,1,250,2023-06-01,2.59,37,121,12,Hotels and Inns Business Act | 東京都江東区保健所 | ２８江健生環き第１０４号
6050643,Hut in Higashimurayama-shi · ★4.97 · 2 bedrooms · 2 beds · 1 bath,20307199,Hotaka,,Higashimurayama Shi,35.76676,139.44505,Entire home/apt,28833,2,62,2022-12-31,0.62,3,116,4,M130000493
7406024,Home in Fuchu · ★4.88 · 3 bedrooms · 2 beds · 1 bath,36829680,Jimmy'S Family,,Fuchu Shi,35.67394,139.51309,Entire home/apt,14514,3,74,2023-06-10,0.78,1,140,10,M130008301
6120428,Rental unit in 板橋区 · ★4.94 · 1 bedroom · 2 beds · 1 bath,16362794,Susumu,,Itabashi Ku,35.75913,139.68681,Entire home/apt,4929,3,184,2023-03-05,1.87,1,0,7,M130002626
7450080,Home in Suginami · ★4.66 · 1 bedroom · 2 beds · 1 shared bath,39017078,Lina,,Suginami Ku,35.68163,139.65261,Private room,97800,180,192,2020-03-19,1.99,1,365,0,
6164909,Home in Kita-ku · ★4.30 · 1 bedroom · 1 bed · 2 shared baths,24219962,Hiroya,,Kita Ku,35.75788,139.72151,Private room,3500,3,70,2023-04-27,0.71,3,5,5,
6214018,Home in Kita-ku · ★4.52 · Studio · 2 beds · 1.5 shared baths,24219962,Hiroya,,Kita Ku,35.75786,139.72151,Private room,4800,4,79,2020-10-25,0.81,3,13,0,
7611258,Home in Suginami-ku · ★4.41 · 1 bedroom · 1 bed · 1.5 shared baths,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70366,139.62997,Private room,4200,1,41,2020-01-01,0.43,9,42,0,M130001125
6365363,Loft in Sumida-ku · ★4.72 · 1 bedroom · 2 beds · 1 bath,33170407,Hiroyoshi,,Sumida Ku,35.71865,139.81069,Entire home/apt,12857,1,43,2023-06-17,0.44,12,45,15,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
7620544,Home in Adachi-ku (足立区) · ★4.83 · 1 bedroom · 1 shared bath,39969626,Yuna BongSoon,,Adachi Ku,35.78152,139.77846,Private room,14000,7,24,2019-11-03,0.36,2,0,0,
6374299,Rental unit in 豊島区 · ★4.52 · 2 bedrooms · 6 beds · Half-bath,30314225,Ryo & Yuri,,Toshima Ku,35.73006,139.73093,Entire home/apt,15071,3,96,2023-05-31,0.98,2,152,18,M130004767
7625528,Rental unit in Shinjuku-ku · ★4.79 · Studio · 1 bed · 1 bath,269182185,Sumifuku,,Shinjuku Ku,35.70028,139.70525,Entire home/apt,13289,1,121,2023-06-21,1.26,23,13,11,M130002551
6380625,Home in Suginami-ku · ★4.86 · 1 bedroom · 2 beds · 1 bath,33088758,Nayu,,Suginami Ku,35.67951,139.64878,Entire home/apt,19857,3,156,2023-05-24,1.59,1,102,10,M130001866
7688270,Home in Toshima · ★4.70 · 3 bedrooms · 10 beds · 1.5 baths,40344857,Yuko And Ken,,Toshima Ku,35.72389,139.70795,Entire home/apt,25286,1,281,2023-06-23,2.93,1,27,45,M130011522
7718263,Rental unit in Shinjuku City · ★4.67 · 1 bedroom · 3 beds · 1 bath,40553944,Katutoshi,,Shinjuku Ku,35.70015,139.69946,Entire home/apt,16212,2,9,2023-06-21,1.10,2,69,9,M130004190
6439108,Rental unit in Setagaya-ku · ★4.97 · 1 bedroom · 3 beds · 1 bath,10705201,Daisuke,,Setagaya Ku,35.66106,139.66859,Entire home/apt,13429,2,228,2023-06-09,2.32,3,286,19,Hotels and Inns Business Act | 東京都世田谷保健所 | 30世保生環き第339号
6505073,Rental unit in Kita-ku · ★4.51 · 1 bedroom · 5 beds · 1 bath,19152993,Sei,,Kita Ku,35.76111,139.71576,Entire home/apt,10971,3,228,2023-06-06,2.35,8,212,13,M130033310
7782741,Home in Shinjuku-ku · ★4.68 · 3 bedrooms · 7 beds · 2 baths,40951044,Lei,,Shinjuku Ku,35.70309,139.70166,Entire home/apt,49015,2,152,2023-06-15,1.63,6,185,16,M130002905
6562355,Home in Machida-shi · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,2008948,Miharu,,Machida Shi,35.55057,139.45385,Private room,5767,1,39,2023-05-05,0.44,1,150,6,
7876373,Rental unit in Chūō-ku · ★4.58 · 1 bedroom · 2 beds · 2 shared baths,41516927,Yoshihito,,Chuo Ku,35.68842,139.77816,Shared room,4924,2,138,2023-06-20,1.60,15,141,12,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保き環き第１５２号
6592213,Home in Machida-shi · ★4.97 · 1 bedroom · 1 shared bath,34475322,Masaru,,Machida Shi,35.5872,139.48277,Private room,3643,1,148,2023-06-25,1.53,3,44,23,
7876385,Rental unit in Chūō-ku · ★4.63 · 1 bedroom · 1 bed · 3 shared baths,41516927,Yoshihito,,Chuo Ku,35.68903,139.77667,Shared room,5156,1,187,2023-06-17,2.16,15,188,16,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き第１５２号
6636522,Rental unit in Bunkyō-ku · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,34735989,Shigeru,,Bunkyo Ku,35.71773,139.74374,Private room,4000,1,220,2023-06-18,2.36,6,142,22,
7876639,Rental unit in Chūō-ku · ★4.67 · 1 bedroom · 2 beds · 2 shared baths,41516927,Yoshihito,,Chuo Ku,35.68699,139.77643,Shared room,4582,2,141,2023-06-06,1.62,15,138,9,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き第１５２号
7899504,Home in Suginami-ku · ★4.23 · 1 bedroom · 1 bed · 1.5 shared baths,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70366,139.62997,Private room,4000,1,30,2022-08-14,0.32,9,0,1,M130001125
6646878,Home in Setagaya · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,34561184,Toshiro & Tanya,,Setagaya Ku,35.65191,139.66968,Private room,9980,1,95,2023-06-11,0.97,4,333,6,
7901470,Rental unit in Arakawa-ku · ★4.87 · 1 bedroom · 2 beds · 1 bath,17694529,Hisao,,Arakawa Ku,35.72671,139.782,Entire home/apt,2886,1,383,2023-06-28,4.00,9,12,57,Hotels and Inns Business Act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号
6648293,Rental unit in Shinagawa-ku · ★4.74 · 1 bedroom · 1 bed · 1 bath,5749679,Sayoko,,Shinagawa Ku,35.61486,139.726,Entire home/apt,7286,2,298,2023-06-20,3.05,2,109,25,Hotels and Inns Business Act | 品川区保健所 | 30品保生環き第51号
7901621,Rental unit in Arakawa-ku · ★4.88 · 1 bedroom · 2 beds · 1 bath,17694529,Hisao,,Arakawa Ku,35.72672,139.78201,Entire home/apt,2871,1,267,2022-12-20,2.84,9,10,2,Hotels and Inns Business Act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号
6749824,Home in Taito-ku · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,35340956,Yoshio,,Taito Ku,35.7242,139.77766,Private room,5000,2,127,2023-06-26,1.46,2,69,18,
7903097,Home in 板橋区 · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,9542500,Jiang,,Itabashi Ku,35.75915,139.68365,Private room,5196,3,85,2023-06-04,0.91,3,138,13,
6750472,Rental unit in Taitō-ku · ★4.84 · Studio · 4 beds · 1 bath,30828383,美香,,Taito Ku,35.7155,139.79083,Entire home/apt,14286,3,196,2020-02-06,2.04,2,60,0,M130034362
6768640,Loft in Sumida-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,33170407,Hiroyoshi,,Sumida Ku,35.71818,139.81237,Entire home/apt,12857,1,42,2021-04-01,0.44,12,23,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 27墨福衛生環第213号
7911710,Home in 板橋区 · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,9542500,Jiang,,Itabashi Ku,35.76123,139.68315,Private room,5423,3,79,2023-04-17,0.83,3,114,4,
6785470,Rental unit in Kodaira-shi · ★4.90 · 2 bedrooms · 3 beds · 1 bath,35525878,Kanako,,Kodaira Shi,35.72576,139.50954,Entire home/apt,5100,5,59,2020-03-31,0.62,1,122,0,M130000194
7915597,Home in Suginami-ku · ★4.21 · 1 bedroom · 1 bed · 1.5 shared baths,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70366,139.62999,Private room,4000,1,42,2022-06-30,0.44,9,33,1,M130001125
6800607,Rental unit in Nakano-ku · ★4.76 · 1 bedroom · 1 bed · 1 bath,17736560,タツロウ (Taturo),,Nerima Ku,35.73624,139.63247,Entire home/apt,10091,3,42,2023-06-05,0.43,9,90,7,Hotels and Inns Business Act | 中野区保健所 |  30中環生環第52号
7938869,Townhouse in Shibuya-ku · ★4.96 · 1 bedroom · 1 bed · 1 bath,41865642,Yuki,,Shibuya Ku,35.65191,139.7205,Entire home/apt,35000,4,179,2023-06-11,1.89,1,44,17,M130000963
9001233,Home in Tama-shi · ★4.98 · 1 bedroom · 1 private bath,29543799,Satoshi & Hitomi,,Tama Shi,35.63905,139.43626,Private room,9310,178,122,2023-02-17,1.33,4,0,4,
7940139,Home in Setagaya-ku · ★4.84 · Studio · 1 bed · 1 bath,24957450,Alexander,,Setagaya Ku,35.66913,139.65991,Entire home/apt,25949,1,31,2020-09-13,0.35,1,207,0,M130006578
9006622,Rental unit in Itabashi-ku · ★4.91 · 1 bedroom · 1 bed · 1 bath,22193183,Kyoko,,Itabashi Ku,35.74763107299805,139.70321655273438,Entire home/apt,10014,4,134,2023-04-06,1.44,4,125,5,M130009193
7940713,Villa in Nerima-ku · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,29681737,文娟,,Nerima Ku,35.763,139.66878,Private room,6000,1,134,2023-06-08,1.43,6,274,15,
9036683,Home in 大田区 · ★4.94 · 1 bedroom · 3 beds · 1 bath,47063863,Masa,,Ota Ku,35.59621,139.70935,Entire home/apt,6041,2,139,2023-06-22,1.58,1,52,29,Special Economic Zoning Act | 30健生発第11480号
7948752,Home in Minato-ku · ★4.84 · 1 bedroom · 2 beds · 1.5 baths,35684204,Junko,,Minato Ku,35.6652,139.71831,Entire home/apt,13800,2,20,2019-12-31,0.23,1,9,0,M130003646
9163537,Rental unit in Itabashi-ku · ★4.96 · 1 bedroom · 1 bed · 1 bath,22193183,Kyoko,,Itabashi Ku,35.74768829345703,139.70339965820312,Entire home/apt,9657,4,112,2023-05-28,1.21,4,88,9,M130009198
7953607,Home in Suginami-ku · ★4.16 · 1 bedroom · 1 bed · 1.5 shared baths,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70365,139.62997,Private room,4000,1,75,2023-06-11,0.81,9,50,1,M130001125
9175436,Home in Sumida · ★4.78 · 2 bedrooms · 8 beds · 2 baths,37087932,Konoha House,,Sumida Ku,35.70944,139.80191,Entire home/apt,13000,1,258,2023-04-07,2.80,2,0,6,Hotels and Inns Business Act | 墨田区保健所 | 4墨福衛生環第98号
7954446,Home in Suginami-ku · ★4.41 · 1 bedroom · 1 bed · 1.5 shared baths,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70365,139.62999,Private room,3500,1,41,2022-08-14,0.44,9,0,3,M130001125
7956999,Rental unit in Shinjuku-ku · ★4.54 · 1 bedroom · 2 beds · 1 bath,18132812,Kazumi,,Shinjuku Ku,35.69142,139.68524,Entire home/apt,17579,2,188,2023-06-18,1.98,4,219,10,Hotels and Inns Business Act | 新宿区保健所 | 4新保衛環第193号
9176301,Villa in Katsushika-ku · ★4.49 · 2 bedrooms · 5 beds · 1 bath,12353736,Takano,,Katsushika Ku,35.73541,139.85059,Entire home/apt,13371,1,93,2023-04-09,1.06,2,173,8,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第154号
7965448,Rental unit in Shinagawa-ku · ★4.85 · 1 bedroom · 2 beds · 1 bath,19532514,Josh F,,Shinagawa Ku,35.59877,139.73915,Entire home/apt,10091,5,39,2020-03-31,0.54,4,36,0,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第77号
9206226,Home in Nakano-ku  · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,46900709,Grapehouse Koenji,,Nakano Ku,35.71019,139.64929,Shared room,4600,2,119,2023-06-29,1.33,4,23,21,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
8059922,Rental unit in Shinagawa-ku · ★4.71 · 1 bedroom · 2 beds · 1 bath,19532514,Josh F,,Shinagawa Ku,35.59877,139.73915,Entire home/apt,13387,179,70,2020-04-17,0.96,4,0,0,Hotels and Inns Business Act | 東京都品川区保健所 | 30品保生環き第77号
9220482,Rental unit in Shibuya-ku · ★4.66 · Studio · 1 bed · 1 bath,36396507,Yuka,,Shibuya Ku,35.67692,139.68061,Entire home/apt,13000,1,205,2023-06-06,2.21,5,83,31,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3947号
8105976,Home in 葛飾区 · ★4.95 · 3 bedrooms · 2 beds · 1.5 baths,12369727,Kei,,Katsushika Ku,35.7333,139.85079,Entire home/apt,12514,3,258,2023-06-13,2.73,1,26,23,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第330号
9239019,Guest suite in Suginami-ku · ★4.70 · 2 bedrooms · 3 beds · 2 baths,10986553,Veronica,,Suginami Ku,35.69144,139.66396,Entire home/apt,9029,2,92,2023-06-12,1.00,1,121,12,M130013034
8108276,Aparthotel in Toshima-ku · ★4.67 · 2 bedrooms · 4 beds · 1 bath,24575613,Momoe,,Toshima Ku,35.727,139.71273,Entire home/apt,23086,3,102,2023-06-28,1.08,13,130,10,M130030594
9280298,Rental unit in Shibuyaku · ★4.73 · Studio · 2 beds · 1 bath,48192801,ゆき,,Shibuya Ku,35.64451,139.70892,Entire home/apt,8071,3,75,2023-05-24,0.81,1,18,24,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第2392号
9437825,Rental unit in Suginami-ku · ★4.63 · 1 bedroom · 1 bed · 1 bath,18776800,LiveinAsia,,Suginami Ku,35.70399,139.59775,Entire home/apt,14500,3,16,2022-12-09,0.18,19,12,3,M130002745
8173177,Rental unit in Shibuya-ku · ★4.58 · Studio · 1 bed · 1 bath,36396507,Yuka,,Shibuya Ku,35.6772,139.67896,Entire home/apt,13429,1,212,2023-06-21,2.23,5,88,34,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第3882号
9442462,Home in 中野区 · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,46900709,Grapehouse Koenji,,Nakano Ku,35.7102,139.64928,Private room,9857,1,22,2023-04-17,0.28,4,363,7,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第245号
8246244,Home in Shinjuku-ku · ★4.64 · 3 bedrooms · 6 beds · 2.5 baths,43430911,Ming Yang,,Shinjuku Ku,35.69024,139.68741,Entire home/apt,40000,2,169,2023-06-23,1.78,1,179,8,Hotels and Inns Business Act | 新宿区保健所 | 28新保衛環第76号 
8264671,Home in Minato-ku · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,43579713,MIho,,Minato Ku,35.6673,139.71916,Private room,8000,2,27,2023-06-14,0.29,2,129,10,
9454348,Home in Taitō-ku · ★4.47 · 2 bedrooms · 3 beds · 2.5 baths,48993128,Hiroyuki,,Taito Ku,35.72517,139.76402,Entire home/apt,22943,1,160,2023-04-24,1.74,1,171,1,M130003279
8274487,Rental unit in Shinagawa-ku · ★4.83 · 1 bedroom · 2 beds · 1 bath,5749679,Sayoko,,Shinagawa Ku,35.61533,139.72495,Entire home/apt,7986,2,280,2023-06-21,2.96,2,121,30,Hotels and Inns Business Act | 品川区保健所 | 30品保生環き第５１号
9481712,Rental unit in Sumida-ku · ★4.79 · 1 bedroom · 2 beds · 1 bath,49146494,Shino,,Sumida Ku,35.70806,139.8169,Entire home/apt,13943,2,169,2023-06-12,1.91,5,171,23,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第125号
8297870,Home in Toshima-ku · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,7212968,Jason,,Toshima Ku,35.74061,139.71046,Private room,5767,3,75,2021-01-28,0.86,2,0,0,
9518927,Rental unit in Toshima-ku · ★4.58 · 2 bedrooms · 2 beds · 1 bath,48739707,Maki Nicestaytokyo,,Toshima Ku,35.73891,139.74787,Entire home/apt,19256,1,60,2023-06-19,0.66,3,245,15,M130004325
8328784,"Rental unit in Shibuya-ku, · ★4.79 · 1 bedroom · 1 bed · 1 bath",43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,10000,2,285,2023-06-26,3.01,8,89,12,M130000187
9519391,Home in Komae-shi · ★4.91 · 4 bedrooms · 10 beds · 2 baths,28089811,Masato,,Komae Shi,35.62867,139.57602,Entire home/apt,34000,2,164,2023-06-12,1.96,2,167,20,Hotels and Inns Business Act | 東京都多摩府中保健所 | 30府保生き第82号
8372308,Rental unit in Minato-ku · ★4.68 · 2 bedrooms · 2 beds · 1.5 baths,43230315,Hirotake,,Minato Ku,35.66839,139.752,Entire home/apt,30383,1,240,2023-06-21,2.63,2,59,28,M130005435
9532214,Home in Taitō-ku · ★4.67 · 2 bedrooms · 6 beds · 2 baths,45326126,Hotel Asakusabashi,,Taito Ku,35.70046,139.7859,Entire home/apt,29829,2,95,2023-06-16,1.08,4,81,23,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第179号
8416408,Home in Setagaya · ★4.92 · 1 bedroom · 2 beds · 1.5 shared baths,34561184,Toshiro & Tanya,,Setagaya Ku,35.65192,139.66968,Private room,11980,1,65,2023-03-25,0.69,4,351,5,
9554622,Rental unit in Shinjuku-ku · ★4.86 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,,Shinjuku Ku,35.69485,139.69197,Entire home/apt,17686,2,73,2023-05-29,1.27,14,49,19,M130003903
8447162,Home in Setagaya-ku · ★4.96 · 4 bedrooms · 7 beds · 1.5 baths,14382431,Kyoko,,Setagaya Ku,35.66326,139.66277,Entire home/apt,45000,4,161,2023-06-22,1.73,1,194,29,M130009249
